tag,tag_unique,genus,species,scientific_name,common_name,trail,lat_y,lon_x,alt_z
2016_4417,4417_16,combretum,molle,combretum_molle,mlumba_1,mgumu,-5.4834892,30.5851777,1310
2016_132,132_16,lannea,schimperi,lannea_schimperi,mfute,jilani,-5.483416,30.5604526,1573.599976
2016_129,129_16,lannea,schimperi,lannea_schimperi,mfute,jilani,-5.4833558,30.5603312,1572.400024
2016_5034,5034_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.483268,30.5854754,1447.5
2016_5395,5395_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.483265,30.5741597,1254.300049
2016_5038,5038_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mgumu,-5.483207,30.5853818,1397.099976
2016_134,134_16,keetia,guenzii,keetia_guenzii,mfulu,jilani,-5.483039,30.5593223,1550.400024
2016_5683,5683_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4829887,30.5738329,1243.599976
2016_136,136_16,keetia,guenzii,keetia_guenzii,mfulu,jilani,-5.4828482,30.5590426,1541.400024
2016_5382,5382_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4828265,30.5739362,1311.800049
2016_5037,5037_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,mgumu,-5.4826569,30.5848869,1363
2016_135,135_16,lannea,schimperi,lannea_schimperi,mfute,jilani,-5.4826095,30.5593862,1634
2016_137,137_16,lannea,schimperi,lannea_schimperi,mfute,jilani,-5.4826017,30.5585852,1556.300049
2016_138,138_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4824128,30.5581926,1549
2016_4225,4225_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,mgumu,-5.4823819,30.584751,1398.199951
2016_139,139_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4823718,30.5580595,1556.599976
2016_140,140_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4823514,30.5577598,1563.900024
2016_141,141_16,keetia,guenzii,keetia_guenzii,mfulu,jilani,-5.4822475,30.5578612,1510.5
2016_5049,5049_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4822158,30.5842424,1359.300049
2016_5053,5053_16,keetia,guenzii,keetia_guenzii,mfulu,mgumu,-5.4819224,30.5842571,1347.800049
2016_142,142_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4818674,30.5572334,1542.099976
2016_5047,5047_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4818261,30.5838554,1415.800049
2016_144,144_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4817803,30.5570131,1528.599976
2016_5048,5048_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.4817661,30.5841489,1347.599976
2016_143,143_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4817515,30.5570407,1565.099976
2016_5043,5043_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.481584,30.5840319,1342.300049
2016_5788,5788_16,parinari,curatellifolia,parinari_curatellifolia,mbula,jilani,-5.4815598,30.5571877,1590
2016_5398,5398_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4814258,30.5740863,1357.099976
2016_5387,5387_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4813735,30.5738757,1279.599976
2016_5055,5055_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.4812409,30.5840158,1346.300049
2016_5052,5052_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4810269,30.5839476,1387.699951
2016_5377,5377_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4807168,30.5738766,1237
2016_4229,4229_16,unknown,unknown,unknown,mkobegano,mgumu,-5.4806636,30.5838434,1370.099976
2016_4230,4230_16,combretum,molle,combretum_molle,mlumba_1,mgumu,-5.4806629,30.5836333,1388.300049
2016_5046,5046_16,canthium,burthii,canthium_burthii,kampandampanda,mgumu,-5.4805751,30.5836219,1385.300049
2016_5059,5059_16,keetia,ferruginea,keetia_ferruginea,kankula_masigo,mgumu,-5.4803218,30.58308,1321.699951
2016_5668,5668_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4803083,30.5741067,1225.900024
2016_5665,5665_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4802789,30.5740446,1218.699951
2016_5666,5666_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.480258,30.574112,1293.199951
2016_5664,5664_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4802496,30.5740157,1225.5
2016_5044,5044_16,keetia,guenzii,keetia_guenzii,mfulu,mgumu,-5.4802253,30.5830651,1324.199951
2016_5040,5040_16,canthium,burthii,canthium_burthii,kampandampanda,mgumu,-5.4802009,30.5830524,1363.400024
2016_5058,5058_16,canthium,burthii,canthium_burthii,kampandampanda,mgumu,-5.4801528,30.5829897,1340.300049
2016_5667,5667_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4801455,30.5740419,1266.5
2016_5054,5054_16,keetia,guenzii,keetia_guenzii,mfulu,mgumu,-5.4800174,30.5828675,1317.599976
2016_5045,5045_16,cordia,unknown,unknown,kodya,mgumu,-5.4799619,30.5828255,1216.800049
2016_5663,5663_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4797282,30.5744878,1344
2016_5061,5061_16,keetia,guenzii,keetia_guenzii,mfulu,mgumu,-5.479464,30.582584,1324.5
2016_5662,5662_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4792773,30.5748004,1276
2016_5057,5057_16,canthium,burthii,canthium_burthii,kampandampanda,mgumu,-5.4791966,30.5822826,1285.300049
2016_5056,5056_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4791918,30.5818925,1341.699951
2016_5060,5060_16,strychnos,spinosa,strychnos_spinosa,ikome,mgumu,-5.4791811,30.5820566,1312.400024
2016_5437,5437_16,combretum,molle,combretum_molle,mlumba_1,mgumu,-5.4790114,30.5812922,1315.5
2016_5790,5790_16,cordia,unknown,unknown,kodya,mgumu,-5.4789387,30.5811373,1280.300049
2016_4689,4689_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.4785428,30.5810883,1280.599976
2016_5661,5661_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4783521,30.5752243,1252.300049
2016_5051,5051_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.4779731,30.581351,1282.800049
2016_5422,5422_16,ficus,unknown,unknown,mkuyu,mgumu,-5.4779344,30.5810965,1273.699951
2016_5780,5780_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.4779054,30.581137,1314.5
2016_5796,5796_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.4778816,30.58152,1291.400024
2016_5715,5715_16,unknown,unknown,flacourtia_indica,bunsunga,mgumu,-5.4778571,30.5814558,1270
2016_5798,5798_16,unknown,unknown,flacourtia_indica,bunsunga,mgumu,-5.4778449,30.5812567,1356.900024
2016_5687,5687_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4778256,30.5756229,1222.800049
2016_5039,5039_16,unknown,unknown,flacourtia_indica,bunsunga,mgumu,-5.4777938,30.5813519,1278.800049
2016_5042,5042_16,unknown,unknown,flacourtia_indica,bunsunga,mgumu,-5.4777755,30.5815789,1258.800049
2016_5795,5795_16,unknown,unknown,flacourtia_indica,bunsunga,mgumu,-5.4776999,30.581316,1267.300049
2016_5784,5784_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,-5.477684,30.5813336,1258.300049
2016_5708,5708_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mgumu,-5.4776145,30.5813813,1257.099976
2016_5686,5686_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.477498,30.5757079,1266.5
2016_5783,5783_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4773953,30.5809042,1274
2016_5714,5714_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4772633,30.5805966,1272.5
2016_5779,5779_16,unknown,unknown,unknown,kampandampanda_2,mgumu,-5.4770267,30.5808486,1218.599976
2016_5454,5454_16,combretum,molle,combretum_molle,mlumba_1,mgumu,-5.4769614,30.578719,1263.300049
2016_2265,2265_16,unknown,unknown,flacourtia_indica,bunsunga,mgumu,-5.4769576,30.5792874,1241
2016_5658,5658_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4769375,30.5769137,1217.599976
2016_5442,5442_16,combretum,molle,combretum_molle,mlumba_1,mgumu,-5.4769122,30.5796564,1255
2016_5660,5660_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4769109,30.576579,1261.599976
2016_2548,2548_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.4769001,30.5793887,1235.599976
2016_5774,5774_16,saba,comorensis,saba_comorensis,ibungu,mgumu,-5.4762279,30.5787864,1247.900024
2016_5659,5659_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4757774,30.5771789,1240.699951
2016_5654,5654_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4754154,30.5770382,1203
2016_5653,5653_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4745941,30.5773694,1206
2016_5674,5674_16,albizia,glabberima,albizia_glabberima,unknown,matawi,,30.5533149,1512.300049
2016_58,58_16,unknown,unknown,unknown,kakungu_2,gombe,,,
2016_59,59_16,unknown,unknown,unknown,kampandampanda_2,gombe,,,
1,1_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
2,2_0915,hexalobus,monopetalus,hexalobus_monopetalus,unknown,,,,
3,3_0915,julbernardia,globiflora,julbernardia_globiflora,miombo_1,,,,
4,4_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
5,5_0915,monotes,africana,monotes_africana,mwikala_agali,,,,
6,6_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
7,7_0915,monotes,africana,monotes_africana,mwikala_agali,,,,
8,8_0915,combretum,pentagonum,combretum_pentagonum,mkoyoyo,,,,
9,9_0915,monotes,africana,monotes_africana,mwikala_agali,,,,
10,10_0915,anisophyllea,boehmii,anisophyllea_boehmii,mshindwi,,,,
11,11_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
12,12_0915,monotes,africana,monotes_africana,mwikala_agali,,,,
13,13_0915,annona,senegalensis,annona_senegalensis,mtopetope,,,,
14,14_0915,annona,senegalensis,annona_senegalensis,mtopetope,,,,
15,15_0915,unknown,unknown,unknown,unknown,,,,
16,16_0915,psychotria,unknown,psychotria_unknown,unknown,,,,
17,17_0915,dalbergia,nitidula,dalbergia_nitidula,msambala,,,,
18,18_0915,unknown,unknown,unknown,muhenya,,,,
19,19_0915,brachystegia,unknown,brachystegia_unknown,mnyeye,,,,
20,20_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
21,21_0915,brachystegia,longifolia,brachystegia_longifolia,mnyeye,,,,
22,22_0915,ochna,mossambicensis,ochna_mossambicensis,unknown,,,,
23,23_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
24,24_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
25,25_0915,vitex,mombassae,vitex_mombassae,mtalali,,,,
26,26_0915,brachystegia,longifolia,brachystegia_longifolia,mnyeye,,,,
27,27_0915,lannea,schimperi,lannea_schimperi,unknown,,,,
28,28_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
29,29_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
30,30_0915,dalbergia,nitidula,dalbergia_nitidula,msambala,,,,
31,31_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
32,32_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
33,33_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
34,34_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
35,35_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
36,36_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
37,37_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
38,38_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
39,39_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
40,40_0915,canthium,burthii,canthium_burthii,unknown,,,,
41,41_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
42,42_0915,ximenia,americana,ximenia_americana,msantu,,,,
43,43_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
44,44_0915,ximenia,americana,ximenia_americana,msantu,,,,
45,45_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
46,46_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
47,47_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
48,48_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
49,49_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
50,50_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
51,51_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
52,52_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
53,53_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
54,54_0915,dalbergia,nitidula,dalbergia_nitidula,msambala,,,,
55,55_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
56,56_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
57,57_0915,vitex,doniana,vitex_doniana,mfulu,,,,
58,58_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
59,59_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
60,60_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
61,61_0915,markhamia,obtusifolia,markhamia_obtusifolia,mlama_1,,,,
62,62_0915,combretum,molle,combretum_molle,mlama_2,,,,
63,63_0915,markhamia,obtusifolia,markhamia_obtusifolia,mlama_1,,,,
64,64_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
65,65_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
66,66_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
67,67_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
68,68_0915,dalbergia,nitidula,dalbergia_nitidula,msambala,,,,
69,69_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
70,70_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
71,71_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
72,72_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
73,73_0915,lannea,schimperi,lannea_schimperi,kabumbu/mfute,,,,
74,74_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
75,75_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
76,76_0915,julbernardia,globiflora,julbernardia_globiflora,miombo_1,,,,
77,77_0915,vitex,mombassae,vitex_mombassae,mtalali,,,,
78,78_0915,pterocarpus,angolensis,pterocarpus_angolensis,mninga,,,,
79,79_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
80,80_0915,parinari,curatellifolia,parinari_curatellifolia,unknown,,,,
81,81_0915,parinari,curatellifolia,parinari_curatellifolia,unknown,,,,
82,82_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_2,,,,
83,83_0915,albizia,antunesiana,albizia_antunesiana,mgando,,,,
84,84_0915,ochna,mossambicensis,ochna_mossambicensis,silebela,,,,
85,85_0915,pterocarpus,angolensis,pterocarpus_angolensis,mninga,,,,
86,86_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
87,87_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
88,88_0915,ochna,mossambicensis,ochna_mossambicensis,diafuengue,,,,
89,89_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
90,90_0915,ochna,mossambicensis,ochna_mossambicensis,mwikala_agali,,,,
91,91_0915,brachystegia,unknown,brachystegia_unknown,miombo_1,,,,
92,92_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
93,93_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
94,94_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
95,95_0915,uapaca,nitida,uapaca_nitida,makusu_fikinya,,,,
96,96_0915,parinari,curatellifolia,parinari_curatellifolia,silebela,,,,
97,97_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
98,98_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
99,99_0915,julbernardia,globiflora,julbernardia_globiflora,miombo_1,,,,
100,100_0915,lannea,schimperi,lannea_schimperi,kabumbu/mfute,,,,
101,101_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
102,102_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
103,103_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
104,104_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
105,105_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
106,106_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_2,,,,
107,107_0915,brachystegia,boehmii,brachystegia_boehmii,miombo_2,,,,
108,108_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
109,109_0915,uapaca,nitida,uapaca_nitida,makusu_fikinya,,,,
110,110_0915,hymenocardia,acida,hymenocardia_acida,kapala,,,,
111,111_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
112,112_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
113,113_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
114,114_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
115,115_0915,pterocarpus,angolensis,pterocarpus_angolensis,mninga,,,,
116,116_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
117,117_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
118,118_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
119,119_0915,uapaca,nitida,uapaca_nitida,makusu_fikinya,,,,
120,120_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
121,121_0915,monotes,elegans,monotes_elegans,mwikala_agali,,,,
122,122_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
123,123_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
124,124_0915,gardenia,ternifolia,gardenia_ternifolia,sitalama,,,,
125,125_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
126,126_0915,gardenia,ternifolia,gardenia_ternifolia,sitalama,,,,
127,127_0915,uapaca,kirkiana,uapaca_kirkiana,makusu,,,,
128,128_0915,vitex,doniana,vitex_doniana,mfulu,,,,
129,129_0915,vitex,doniana,vitex_doniana,mfulu,,,,
130,130_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
131,131_0915,julbernardia,globiflora,julbernardia_globiflora,miombo_1,,,,
132,132_0915,julbernardia,globiflora,julbernardia_globiflora,miombo_1,,,,
133,133_0915,lannea,schimperi,lannea_schimperi,kabumbu/mfute,,,,
134,134_0915,albizia,antunesiana,albizia_antunesiana,mgando,,,,
135,135_0915,ochna,mossambicensis,ochna_mossambicensis,mulugala,,,,
136,136_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
137,137_0915,brachystegia,longifolia,brachystegia_longifolia,mnyeye,,,,
138,138_0915,vitex,mombassae,vitex_mombassae,mtalali,,,,
139,139_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
140,140_0915,dalbergia,nitidula,dalbergia_nitidula,kasakalanda,,,,
141,141_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
142,142_0915,brachystegia,boehmii,brachystegia_boehmii,mnyeye,,,,
143,143_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,,,,
144,144_0915,pericopsis,angolensis,pericopsis_angolensis,mbanga,,,,
145,145_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
146,146_0915,hexalobus,monopetalus,hexalobus_monopetalus,unknown,,,,
147,147_0915,sterculia,unknown,sterculia_unknown,mtavhela,,,,
148,148_0915,ximenia,americana,ximenia_americana,msantu,,,,
149,149_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
150,150_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
151,151_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
152,152_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
153,153_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
154,154_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
155,155_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
156,156_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
157,157_0915,albizia,antunesiana,albizia_antunesiana,mgando,,,,
158,158_0915,brachystegia,microphylla,brachystegia_microphylla,kagera_1,,,,
159,159_0915,parinari,capensis,parinari_capensis,mbula,,,,
